sample_id,text,toxic,word_count,clean_toxic_prob,clean_prediction,tokenizer_family,model_name
3baf524070d5c02f,"""

Advertisement-masquerading-as-an-article?

We recently wrote an article for a liquid Instant Hand Sanitizer called Germ Out. We very carefully followed the same format and information (including a picture of the product) as the Purell article. Since we followed the same format and information, we do not understand why the Germ Out article was deleted by one of your editors. Will someone please explain why the following Germ Out article was deleted and the Purell article has not been deleted?

== Germ Out ==

Germ Out is a liquid instant hand sanitizer that contains two germ killers, 70 wt% isopropyl alcohol and 0.02 wt% benzalkonium chloride and a moisturizer, glycerin. Germ Out kills 99.99% of germs on the hands in 30 seconds. All alcohol gels, including Purell and Germ X etc., contain one germ killer, 62 v% ethyl alcohol. Two germ killers are significantly more effective than one germ killer and 70 wt% alcohol kills germs better than 62 v% alcohol. Since Germ Out is a liquid and not a gel, it spreads easier and more completely and it does not leave any """"sticky"""" residue after it dries. Germ Out can be sprayed on the hands as a fine mist or added drop by drop from a flip top applicator. After wetting the hands thoroughly with Germ Out, they are rubbed together until the alcohol evaporates in approximately 30 seconds. Unlike the alcohol gels which kill germs for only 30 seconds, Germ Out continues killing germs for approximately 4 hours due to the second germ killer benzalkonium chloride which remains on the hands after the alcohol is gone.

Germ Out is a product of J & A Companies,L.L.C. and was first manufactured 1998 and first sold on the internet the same year.

Germ Out has been used by the US Navy, Airforce, and the Joint Task Force at Guantanamo Bay, Cuba. It has been used by Medical Personnel, Law Enforcement Officers, Schools, Day Care Centers, and the General Public.

Germ Out is flammable and should not be used around fire, spark, or flame. Children under 6 years old should not use Germ Out without adult supervision. Inactive ingredients in Germ Out include glycerin and water.

 External Links 

Product website www.germout.com,
Alcohol rubs,
Alcohol based hand cleaners

 Sources 

1. http: www.learnwell.org//handhygiene.htm
2. Hibbard, J.S. Analyses Comparing the Antimicrobial Activity and Safety of Current Antiseptic Agents. J. Infusion Nursing, 2005, 28: No. 3 194-207.
3. Pietsch, H. Hand Antiseptics: Rubs Versus Scrubs, Alcoholic Solutions Versus Alcoholic Gels. J. Hospital Infection 2001, (200) 48: Suppl A, S33-S36.
4. Kramer, A., Rudolpf, P., Kamph, G., and Pittet, D, Limited Efficacy of Alcohol-based Hand Gels. The Lancet, 2002, 359: April 27 1489-1490.

Please consider """"undeleting"""" the Germ Out article or deleting the Purell article as an advertisement. 

Thank you.

John S. Hibbard, Ph.D., Consulting in Microbiology and Clinical Research, www.jacompaniesllc.com.""",0,474,5.271352347335778e-05,0,bpe,s-nlp/roberta_toxicity_classifier
4e31414c10492e60,"Cross country 
          Our cross country team was almost undefeated this year. The boys varsity team lost only to Sherwood. While the varsity girls lost to Hilhi, Sherwood and Wilsonville. A way better season than last year. I was proud to be on the varsity girls team. Anyone interested in running should join cross country!",0,54,3.542604827089235e-05,0,bpe,s-nlp/roberta_toxicity_classifier
22fccb884e9235c4,"It is the truth, though.  Ask Bongwarrior and he will tell you that it is so.  He is to shy to write it on his talk page, though.

119.245.91.247",0,29,6.758064409950748e-05,0,bpe,s-nlp/roberta_toxicity_classifier
bb4a9cd2a47ff9df,"Hmm, I'd read the stuff at Luftwaffe but hadn't seen the History... discussion (wow, an admin protected the article because of your editing?). So that reinforces what I've been saying about moving slowly, so that everyone involved has a chance to read up and comment. Don't worry about the incoming links until you have solidified the actual article split and gotten agreement that you are doing it right. My specific suggestion though is that you should post over at WT:MILHIST talk requesting scrutiny of your work plan for this article. They will be able to check up on the content part of your split (and they know the procedures too) whereas all I can do is monitor attribution. The more people you get involved the better, even if some of them object to some stuff - or actually because some of them will object, like I did over the attribution issue. )",0,152,3.209938950021751e-05,0,bpe,s-nlp/roberta_toxicity_classifier
230f2c727fa2b68f,""", 8 February 2007 (UTC)

 The source has Moon saying, """"I don't deny the process of evolution in development"""". That means that it is false to say that Moon is against evolution.  02:01""",0,33,3.483063483145088e-05,0,bpe,s-nlp/roberta_toxicity_classifier
2cfebf2706b81cb2,"Your speculations are unhelpful. The Cherokee keep great records. If Warren really was Cherokee, it's safe to assume she would have a family member on their roles.",0,27,0.00014648016076534986,0,bpe,s-nlp/roberta_toxicity_classifier
403719cdfe595fcd,"""
It only half-exists as a Defender Of The Purity Of Wikipedia thoughtfully AFDd it within four hours of my initial upload on highly dubious """"this is clearly OR as nobody believes there's a link between the two"""" grounds; as it was deleted before I had the chance to expand it with material on Graham crackers, the theories of John Harvey Kellogg etc, which clearly do show that turn-of-the-century authorities saw a link between the two – and the closer ignored the long line of people at the AFD pointing out the this was a spurious nomination – it got deleted, and while I think this was a clearly incorrect AFD I'm not going to waste my time fighting over such a trivial topic. The accompanying image (yes, those are Oreos) was a true loss to the project, though. – '''' """,0,142,6.68039356241934e-05,0,bpe,s-nlp/roberta_toxicity_classifier
682a0ab23774901f,"""
{| style=""""background-color:#F5FFFA; padding:0;"""" cellpadding=""""0""""
|style=""""border:1px solid #084080; background-color:#F5FFFA; vertical-align:top; color:#000000;""""|
 Hello, ! Welcome to Wikipedia! Thank you for your contributions to this free encyclopedia. If you decide that you need help, check out Getting Help below, ask me on , or place  on your talk page and ask your question there. Please remember to sign your name on talk pages by clicking  or using four tildes (~~~~); this will automatically produce your username and the date. Finally, please do your best to always fill in the edit summary field. Below are some useful links to facilitate your involvement. Happy editing! -  talk 
{| width=""""100%"""" style=""""background-color:#F5FFFA;""""
|style=""""width: 55%; border:1px solid #FFFFFF; background-color:#F5FFFA; vertical-align:top""""|
 Getting started A tutorial • Our five pillars • Getting mentored
 How to: edit a page • upload and use images Getting help Frequently asked questions • Tips
 Where to ask questions or make comments
 Request administrator attention Policies and guidelines Neutral point of view • No original research 
 Verifiability • Reliable sources • Citing sources
 What Wikipedia is not • Biographies of living persons

 Manual of Style • Three-revert rule • Sock puppetry
 Copyrights • Policy for non-free content • Image use policy
 External links • Spam • Vandalism
 Deletion policy • Conflict of interest • Notability
|class=""""MainPageBG"""" style=""""width: 55%; border:1px solid #FFFFFF; background-color:#F5FFFA; vertical-align:top""""|
{| width=""""100%"""" cellpadding=""""0"""" cellspacing=""""5"""" style=""""vertical-align:top; background-color:#F5FFFA""""
! The community
|-
|style=""""color:#000""""|
 Build consensus • Resolve disputes
 Assume good faith • Civility • Etiquette
 [[Wikipedia:No personal attacks|No per",0,246,5.283802966005169e-05,0,bpe,s-nlp/roberta_toxicity_classifier
ee77c3913e2f97ec,"NO VANDALISM committed QUIT your HARRASSMENT & Thuggery 

Dear wiki thug, there was no vandalism of the Maitreya article by me. The Baha'is have not made a case as to why there should be a mention of their creed in an article that is about Buddhism. You might not like that because the Baha'is apparently seem to be your friends and you are biased towards them, but this doesn't change the fact that they are the ones vandalizing wikipedia by gratuitously attempting to their stamp on every article - not I.

Go use your threats and intimidation elsewhere, thug.",0,99,0.8501222133636475,1,bpe,s-nlp/roberta_toxicity_classifier
4b0c7fc194619910,"Thanx for ur help Doc!  I came yest. to add a few things & well...voila = P  Jeepers (mutter mutter mutter)  I wrote someone w/ original pix of Kyle & hopefully they can provide an appropriate picture = )  I do know that there are limits to freedom of speech, esp'cly in the 'private sector'. i.e. If I tell my boss that I love Pres. Smith & he fires me...cause  he voted for Pres. Jones; I have no case. That's sorta a red-herring, but I'm a slow learner @ times. = (",0,92,0.00029298546724021435,0,bpe,s-nlp/roberta_toxicity_classifier
2801004d4f751f2e,"""*LoL @ """"connection to Obama"""". Here' what Obama Really thinks of Cuba:

""""Throughout my entire life, there has been injustice and repression in Cuba. Never, in my lifetime, have the people of Cuba known freedom. Never, in the lives of two generations of Cubans, have the people of Cuba known democracy. (...) This is the terrible and tragic status quo that we have known for half a century - of elections that are anything but free or fair (...) I won't stand for this injustice, you won't stand for this injustice, and together we will stand up for freedom in Cuba,""""

Any so-called leftist-revolutionary who thinks Obama will be any different from whitey is simply deluding themselves. He's in fact, a great tool for the bourgeoisie to fool revolutionaries from all communities. Isabel is just some dumb wannabe commie who jumped on the Obama bandwagon. They are really just silly social democrats and not revolutionaries. But make great useful idiots for people like Obama. We have Jack Layton to do that job in Kanada.   

""",0,175,0.15546275675296783,0,bpe,s-nlp/roberta_toxicity_classifier
caf39851fb177aef,"Make it a category under Indian cuisine
Someone proficient please make a new category as Karnataka cuisine under Indian cuisine.",0,20,5.865874481969513e-05,0,bpe,s-nlp/roberta_toxicity_classifier
1775cd6a7f7738a4,""" 

Easy, GIPU.
Okay, I just saw, what I guess is a camera phone capturing the second trailer. It's ultimate influenced again. Ultimate Venom. We see Peter talking to some older person—a chick, I think. Maybe Eddie's mom or something—about the suit and that """"it can take you over"""". Technically, the symbiote forming over Peter's suit, but only enough to change the color is a big hint. Topher's Eddie refers to himself as """"Edward Brock, Junior"""" as he goes into a church asking that Peter Parker be killed. He's really distrought and Topher plays it great. The phone capture guy moves his phone down. *belltower* Capture guy's phone is back up after seemingly missing the bondage and we see it...him...them. Venom, in all its massove glory. Compared to Eddie, it's huge. We can only assume he somehow gets more of the stuff on him than Parker to make up for the added mass just like before, I guess Peter's regular suit protected him from the symbiote's mutative qualities as well. It can be found a bit larger here: ]http://s79.photobucket.com/player_local.swf?file=http://vid79.photobucket.com/albums/j144/duende_verde/duende_comic-con2006_spidey3.flv&refURL;=http://photobucket.com/&ap;=1]
I'll admit, it seems surprising that someone pulled this off and its not deleted yet, but it's clearly the read deal and the audio only confirms the ultimate rather than mainstream influence. Perhaps that's why Raimi finally caved. ; Talk to the Ace. See what I've edited. """,0,227,0.00010347817442379892,0,bpe,s-nlp/roberta_toxicity_classifier
62b5cab89a41420c,"""

There you go Again

Cut it out, """"pops"""".

Quit trying to force people's hands, it won't work for you.  """,0,21,0.005655755754560232,0,bpe,s-nlp/roberta_toxicity_classifier
169ee3dd2e9375f4,"""

 The """"Etymology"""" section added by CyclePat was just a coatrack to include unrelated content that had been deleted earlier. I have added a disambiguation link explaining what the topic of this article and linking to Fuel Cell for now. If the page, Water Fuel Cell (disambiguation), is created linking to alternate encyclopedic articles on the topic, we can change the disamb. link.   """,0,64,3.828883927781135e-05,0,bpe,s-nlp/roberta_toxicity_classifier
3b747c0c0a1d0ac1,"John and Peter Middleton 

I've got what I've got in Terry Frost's book from 1988 and David Markhams's Legends book just out, in which only John is featured.",0,28,3.5493405448505655e-05,0,bpe,s-nlp/roberta_toxicity_classifier
7395570d63daa880,PS: There is a second choice: Freightliner Trucks,0,8,3.7079371395520866e-05,0,bpe,s-nlp/roberta_toxicity_classifier
1e69d37fcaf8bb2d,"Sanctions 

You need to know this before you go any further - please see the note below. -",0,18,3.536400618031621e-05,0,bpe,s-nlp/roberta_toxicity_classifier
faf0008f533c9465,"""

 regarding a wiki writer 

Regarding the writer at http://rexcurry.net/wikipedialies.html and referenced at http://en.wikipedia.org/wiki/Talk:Hitler_salute please note the following:  Mr. Barlow is a nutter with an obsession. The history of the salute is now improved in the Roman salute article (which had many previous visits from Dr. Curry in the past - see its talk page- as Dr. Curry attempted to correct the many errors). The pact between the National Socialist German Workers' Party and the Union of Soviet Socialist Republics is not well known, and is also not covered widely on Wikipedia, so it is """"covered up"""" by people, and those people also often refer to it as the """"Nazi-Soviet"""" pact (as the writer above does) which avoids ever using the actual name of the horrid Party (the National Socialist German Workers' Party) and reinforces the hackneyed use of the shorthand """"Nazi"""" and the myth that members of the National Socialist German Workers' Party referred to themselves as """"Nazis"""" (they did not refer to themselves as """"Nazis"""").  Some people (note the writer above) try to evade the point with odd comments such as """"It wasn't invented by Wikipedia editors to conceal the word 'socialism'!""""  That comment does not dispute the fact that there are people who use the word """"Nazi"""" to avoid ever stating the actual name of the party: The National Socialist German Workers' Party. Not only is that done in the title of the page cited (the “Nazi-Soviet pact” page) it is done on that entire article where the actual name of the Party never appears nor even the phrase """"National Socialist."""" The writer above also makes constant use of the shorthand """"Nazi"""" even when discussing the very topic at hand.  The Bellamy salute was not originally the same as the salute of the National Socialist German Workers' Party, as noted by Professor Curry. However, as anyone who looks at Dr. Curry's historic photographs of the salute can see, it developed into the same salute as that of the National Socialist German Workers' Party. Even the writer above concedes Dr. Curry's point that the flag was saluted with a normal military-style salute and then the arm was straightened out toward the flag during the oath. The writer above tellingly evades the point that the use of the military salute led to the change in the salute to the U.S. flag.  It is as if the writer above is conceding the point made by Professor Curry. Indeed, the writer seems to concede it with the comment """"Anyway, even if the gesture had been the same, so what? It's just a gesture. The Soviets used conventional salutes, does that mean that the US military are Communists because they use the same gesture as the Soviet military!""""   It is fascinating how the writer again avoids the actual name """"Union of Soviet Socialist Republics"""" and also uses the term """"Communist"""" instead of using the term """"Socialist.""""  The writer then attempts to avoid the issue, which is the origin of the straight-arm salute, and tries to turn the issue into an odd argument about whether salutes dictate particular dogmas.  Nevertheless, the writer evades the topic that Professor Curry has raised, which is that Francis Bellamy and Edward Bellamy were  self-proclaimed National Socialists in the USA three decades before the National Socialist German Workers' Party, and Edward's book was an international bestseller, translated into every major language (including German, which Edward spoke and wrote, and where Edward had studied as a young man) and that Edward's dogma inspired """"Nationalism"""" clubs worldwide including in Germany. 

    Yes, the """"Roman salute"""" page did once contain inaccuracies, and the writer above is to be thanked for conceding that point. But that is no reason for the writer to blabber with his use of the term """"conspiracy."""" It's just what you get when you have an open encyclopedia! The point is to correct error when you see it, and to not delete those corrections when they are made by people like Dr. Curry.   The John Seigenthaler story from Brian Chase is another notorious example of Wikipedia’s untrustworthiness.  On Wikipedia, the intellectually dishonest administrators block people who tell the truth, so it is specious to say that truth-tellers simply need to correct the articles.  

    The writer above also concedes that he is the Wikipedia editor who """"became wiser"""", by incorporating Professor Curry's discoveries.  The writer is to be thanked for crediting Dr. Curry with making it more widely available. It should be noted that the valuable information that Professor Curry provides is his own discovery.  Dr. Curry has also mentioned that the material about the use of the Roman salute in films derives from an academic article by Martin Winkler. Professor Curry pointed out that Martin Winkler did not realize at the time of Winkler's article that the films were all pre-dated by the use of the salute in the U.S. Pledg",0,812,0.0003270721936132759,0,bpe,s-nlp/roberta_toxicity_classifier
88eebf91856f3fbb,"Sorry, but I don't understand. As far as I know, Hōichi is neither an English loan word nor a place name. As for the with/without macron matter, there has been many discussions. Here is a major thread.",0,37,3.5316388675710186e-05,0,bpe,s-nlp/roberta_toxicity_classifier
fb19401337952566,"Midnight oil once had a line the beds are burning - methinks part of this house has a bad smell, tyres? Suro",0,22,0.0004924061940982938,0,bpe,s-nlp/roberta_toxicity_classifier
9f5f606b1ae17b52,"I'll be happy to look for omissions and missing sources, but let me finish the main article first.  I do want to remove the POV tag there first, and possibly even bring it back to Feature Article status, so that it can get more visibility.  I'm not sure where the POV issue is with the content you have provided, but I'll look again when I can.  In any case, the article is about the controversy: maybe there is too much of a focus on the extreme skeptical views.",0,88,3.426993134780787e-05,0,bpe,s-nlp/roberta_toxicity_classifier
d8fa96d141e4be56,Is somebody here actually trying to say that Israel is a terrorist state? No way this should be allowed. Ackoz,0,20,0.0029308174271136522,0,bpe,s-nlp/roberta_toxicity_classifier
7e61e2fbc95b223d,"""
 Gone Divin' - back by Xmas
""",0,8,0.00016010706895031035,0,bpe,s-nlp/roberta_toxicity_classifier
ad7869731850895f,"""Please don't add your links to every museum article on Wikipedia.  Since they are not for the museum in the article, they aren't relevant.  """,0,25,3.6132729292148724e-05,0,bpe,s-nlp/roberta_toxicity_classifier
78c8b44e3f87c2ed,"Not quite, he's announced that's where he intends to sign, but he can't officially sign until tomorrow.",0,17,3.82547514163889e-05,0,bpe,s-nlp/roberta_toxicity_classifier
fd615bcb739b9375,"""

You are correct it is """"Life After Life"""" my error. Slip of the lip. Like I said it was long ago. 30 years? It was recently recommended to me by my grievance counciliar. Some things never change. For NDEs The interest should be in the LEGALLY dead not the clinically dead.   """,0,53,9.592104470357299e-05,0,bpe,s-nlp/roberta_toxicity_classifier
b9447712baedd9c0,""" 
 jews 
the only people that do conspiring is the jews, they are constantly conducting conspiracies and hide behind their shield of """"anti-semitism"""" and """"racist"""".. just letting people know
""",0,30,0.007558632642030716,0,bpe,s-nlp/roberta_toxicity_classifier
f9717fb7a31b8e97,"No, SiGe on insulator is different from the compound semiconductor SiGe",0,11,4.85560558445286e-05,0,bpe,s-nlp/roberta_toxicity_classifier
bf776ef61b0f5738,"Economics, demographics for the period missing 
This article should be renamed to reflect that it only discusses the politics of the era. 0 info on the economic situation within the country or the standard of living for citizens during the time etc",0,42,3.2874555472517386e-05,0,bpe,s-nlp/roberta_toxicity_classifier
8f690148004b06d6,"""

 Milton Friedman 

Friedman's views placed so prominently are absolutely POV. Right-wing economists love to try and claim any instance of inflation and hyperinflation as proof they are right, that's why his name was inserted into the article. It is a totally flawed view of inflation, as Paul Krugman recently . My favourite quote is from Robert Solow: """"Everything reminds Milton of the money supply. Well, everything reminds me of sex, but I keep it out of the paper."""" ~   """,0,81,0.0018804488936439157,0,bpe,s-nlp/roberta_toxicity_classifier
0b4d11d3f121da44,"vfd 

man, you must be joking. How can three letters (vfd) be misleading and irritating???  19:47, 28 Mar 2004 (UTC)",0,20,0.00012522426550276577,0,bpe,s-nlp/roberta_toxicity_classifier
182ea5cf5c213142,wanting the Argentine point of view on this is like wanting the nazi point of view on the holocaust. Hmmm. We probably do want that. Carry on.,0,27,0.0011293735587969422,0,bpe,s-nlp/roberta_toxicity_classifier
bddf9edcb2912c75,"""

 Edit Requests 

""""The relationship of acid-base homeostasis and diet and disease """"has been a subject of considerable speculation for at least several centuries"""".[2]""""
 This paragraph has been paraphrased and yet only partially quoted. This bends the meaning of the original source statement. Why not use the whole sentence quoted and keep it accurate?
""""The study of acid–base equilibrium and its relationship to the diet and disease has been a subject of considerable speculation for at least several centuries.""""
 The author should also be atributed in the text. ~~~~
""",0,90,3.456202830420807e-05,0,bpe,s-nlp/roberta_toxicity_classifier
0904818fc7330735,"2008 (UTC)

 Isn't the Archbishop of Cordoba the primate of Argentina, Cordoba being the oldest diocese?  18:26, 16 September",0,19,3.6173107218928635e-05,0,bpe,s-nlp/roberta_toxicity_classifier
0c05e8a80234eac4,"Deletion threats; not ban==

Sorry, you're right. I misremembered the exact nature of your unsavory threats to pull rank. The article is indeed much improved with a number of glaring errors corrected.
  

==",0,33,0.00012132685515098274,0,bpe,s-nlp/roberta_toxicity_classifier
5abc57f54e28fb67,"Stop Warning me
You can't vandalize the sandbox noobarino",0,9,0.007077302783727646,0,bpe,s-nlp/roberta_toxicity_classifier
676eedaf6205315c,"The lunchlady drowned last February. 

The door to anarchy is tarnished by raisins.",0,13,0.0012186738895252347,0,bpe,s-nlp/roberta_toxicity_classifier
f91d192595fbc9d6,"""
Quite a bit to go then, I am unsure when it starts on our tiny island P  (talk • contribs) """,0,22,3.556588490027934e-05,0,bpe,s-nlp/roberta_toxicity_classifier
33fd2646173dfcd9,"""==:DitzyNizzy/2000 in British music==
A tag has been placed on DitzyNizzy/2000 in British music, requesting that it be speedily deleted from Wikipedia. This has been done under the criteria for speedy deletion, because it is a redirect to a user page from the main/article space.  

If you can fix the redirect to point to a regular Wikipedia article rather than a user page, please do so and remove the speedy deletion tag.  However, please do not remove the speedy deletion tag unless you are fixing the redirect.  If you think the redirect should be retained as is for some reason, you can request that administrators wait a while before deleting it.  To do this, affix the template  to the page and state your reasoning on the article's talk page. Feel free to leave a note on my talk page if you have any questions about this.  Blanchardb -•MyEars•MyMouth- timed """,0,150,5.150504512130283e-05,0,bpe,s-nlp/roberta_toxicity_classifier
36e2d183430397f7,"Sysop rights 

I noticed the discussion of your sysop rights not having been set; I double checked the RfA, just to be sure I wasn't losing my mind, and everything looks in order. As such, I've set rights for you. Congratulations on your adminship, and if I can be of any further help, please let me know.  Talk •",0,59,3.617741822381504e-05,0,bpe,s-nlp/roberta_toxicity_classifier
c8ac1676caea78ae,"I am certain that it is wrong to say categorically, without detailing what one means when one says that biodiesel is non-toxic. Even apart from the fact that you are generalising on several items: mode, temperature, duration of exposure, plus even more pertinent: on source of oil (what plant it is coming from, and which part of it) and whether it is a methyl ester or ethyl ester. In my view it is irresponsible to say categorically that biodiesel is non-toxic.  If you insist then you can sign on the bottom line, if anyone comes to harm from biodiesel of any source and in any application you'll take the responsibility, but I don't think that you would be foolish enough to do that.

As an example: The toxicity of erucic acid (see WP under that title) a component of some canola oils and several others is a contentiou issue. Canola (rapeseed) oil is classed as high, medium and low eruc canola oil and only the low erucic acid canola oil is accepted universally for human consumption.

If you study a textbook on vegetable oils and fats you will find that the composition of an oil can depend on which part of the plant it is coming from.

Another example of the danger of generalisation: Is rhubarb toxic ? Its roots are not, but the leafs are deadly. So if you insist on leaving the statement in, then please say what you mean exactly (which biodiesel, when and how)    

  

Another ex 

The way that this statement has come about (at least two decades ago) is by somebody who wanted to flog the idea of ester fuels, and then it was repeated without thinking.",0,282,0.0002960827259812504,0,bpe,s-nlp/roberta_toxicity_classifier
b910a7140eeba928,"The question is not what makes sense to Wikipedia editors, but rather how does the scientific literature use the term. The article now implies that the term is NOT restricted to crystalline phases, and is even used for gases such as dioxygen and ozone (trioxygen). If this is incorrect, we need reliable sources which say so explicitly.",0,57,3.490881499601528e-05,0,bpe,s-nlp/roberta_toxicity_classifier
10e5f57ff113c50a,"""
I absolutely agree the article should not be about the blog. I am not proposing to introduce a paragraph, merely one sourced sentence: """"the SPLC maintains a blog whose mission statement is 'Keeping an Eye on the Radical Right"""". Step back for a minute and look at this page, reconsider your accusation of tendentious. I am not the only person arguing for this position. I did not even start this particular discussion. I am starting to question whether your interest is to whitewash any mention of the political orientation of the SPLC. The fact that political orientation is important to the SPLC is notable. An encyclopedia should document notable things about the SPLC. The SPLC documents this about itself. The question is why do you keep trying to block statements about the SPLC by the SPLC? Do you believe the SPLC is swayed by poltical orientation?218.186.8.245  """,0,148,3.696480780490674e-05,0,bpe,s-nlp/roberta_toxicity_classifier
9f026157cef3f1aa,"""
I would say that the bottom line is if independent reliable sources describe Cox as Catholic, then we can go with that. The difference is that Cox belongs to a schismatic organization that is several levels removed from the Catholic Church. Williamson, in his association with the SSPX, was directly ordained by a Catholic Church bishop and remained Catholic, even while not in full communion. Note that the Catholic Church affirmed that attendance at an SSPX chapel would fulfill the Sunday obligation, i.e. in a """"Catholic rite"""". I do not know if the Catholic Church has commented on the canonical status of the Irish Orthodox Catholic and Apostolic Church, or the validity of the Thuc line of apostolic succession. My suggestion for a succinct description of Cox would be """"Independent Catholic bishop"""", as that is how his church is described.   """,0,142,3.977649976150133e-05,0,bpe,s-nlp/roberta_toxicity_classifier
